,Open,High,Low,Close,Volume,DeliveryPct
2016-08-17,343.5,349.5,343.5,345.65,3222433.0,
2016-08-18,348.4,353.9,346.85,353.15,1886760.0,
2016-08-19,354.0,355.0,347.3,351.4,1708149.0,
2016-08-22,351.0,353.0,346.1,350.2,886465.0,
2016-08-23,348.0,355.4,344.7,353.75,2295101.0,
2016-08-24,354.0,358.35,350.0,352.6,1631250.0,
2016-08-25,351.25,354.0,344.1,346.0,3229352.0,
2016-08-26,347.5,348.1,341.55,343.95,1127246.0,
2016-08-29,343.5,347.75,335.25,342.6,2549031.0,
2016-08-30,342.75,344.1,328.75,331.85,4044189.0,
2016-08-31,332.25,336.9,328.85,331.65,6401848.0,
2016-09-01,330.0,332.35,301.5,310.85,35411027.0,
2016-09-02,308.15,320.95,306.5,318.9,15330612.0,
2016-09-06,318.9,322.8,312.65,321.5,7067529.0,
2016-09-07,318.5,322.4,316.1,320.15,3414495.0,
2016-09-08,320.15,327.2,319.0,324.4,3442329.0,
2016-09-09,323.5,326.75,318.35,322.1,2956745.0,
2016-09-12,317.9,321.95,314.1,318.05,3149855.0,
2016-09-14,317.1,323.25,317.1,319.85,2004656.0,
2016-09-15,319.05,325.0,316.9,322.7,2074012.0,
2016-09-16,322.1,326.5,321.1,323.6,3230892.0,
2016-09-19,323.0,325.0,321.05,324.15,1529681.0,
2016-09-20,324.0,324.0,317.7,319.2,2739997.0,
2016-09-21,320.4,323.0,318.8,321.85,1663305.0,
2016-09-22,323.6,327.95,322.65,327.0,1480515.0,
2016-09-23,326.0,330.0,324.0,326.95,2135834.0,
2016-09-26,326.0,328.7,319.1,320.35,2155103.0,
2016-09-27,321.9,321.9,314.05,314.8,2244406.0,
2016-09-28,313.55,323.45,311.1,321.75,2941322.0,
2016-09-29,322.5,323.7,314.1,315.7,6256119.0,
2016-09-30,315.75,316.5,308.1,314.0,5727632.0,
2016-10-03,314.0,320.0,314.0,318.7,1507552.0,
2016-10-04,317.5,324.85,316.1,324.0,2621167.0,
2016-10-05,322.0,326.15,320.6,321.7,1297532.0,
2016-10-06,324.95,325.25,319.1,322.3,1569393.0,
2016-10-07,322.6,324.45,317.2,319.45,1331294.0,
2016-10-10,318.1,319.9,315.0,315.9,2421849.0,
2016-10-13,312.95,313.9,305.5,306.75,3100457.0,
2016-10-14,307.9,307.9,302.4,305.4,4894941.0,
2016-10-17,305.4,305.85,296.25,301.3,3406493.0,
2016-10-18,302.0,308.0,297.05,306.65,4599085.0,
2016-10-19,306.65,309.45,304.0,306.95,4572957.0,
2016-10-20,307.1,310.5,305.0,309.1,4768039.0,
2016-10-21,311.4,311.4,305.6,309.75,2129413.0,
2016-10-24,306.35,308.0,303.65,306.65,1969377.0,
2016-10-25,303.5,312.4,301.7,311.8,3627374.0,
2016-10-26,315.0,322.9,314.8,317.7,5893311.0,
2016-10-27,314.55,325.65,313.6,323.1,5061205.0,
2016-10-28,322.95,322.95,318.25,318.85,1411617.0,
2016-11-01,318.0,320.7,316.25,317.45,2161829.0,
2016-11-02,315.5,315.6,308.65,309.6,2002267.0,
2016-11-03,309.0,315.35,305.3,308.95,2693912.0,
2016-11-04,309.75,310.55,304.05,306.7,2141519.0,
